marker	chr	pos	cM	bp
16_34326329	16	34.326329	20.0881697491672	34326329
16_34330419	16	34.330419	20.1081697491672	34330419
16_34367669	16	34.367669	20.1281697491672	34367669
16_34428109	16	34.428109	20.1481697491672	34428109
16_34488548	16	34.488548	20.1681697491672	34488548
16_34535170	16	34.53517	20.1881697491672	34535170
16_34545046	16	34.545046	20.2081697491672	34545046
16_34554922	16	34.554922	20.2281697491672	34554922
16_34564797	16	34.564797	20.2481697491672	34564797
16_34644754	16	34.644754	20.2681697491672	34644754
16_34760279	16	34.760279	20.2881697491672	34760279
16_34821568	16	34.821568	20.3081697491672	34821568
16_34874276	16	34.874276	20.3281697491672	34874276
16_34926984	16	34.926984	20.3481697491672	34926984
16_34979125	16	34.979125	20.3681697491672	34979125
16_34989444	16	34.989444	20.3881697491672	34989444
16_34999764	16	34.999764	20.4081697491672	34999764
16_35010083	16	35.010083	20.4281697491672	35010083
16_35031669	16	35.031669	20.4481697491672	35031669
16_35103650	16	35.10365	20.4681697491672	35103650
16_35129200	16	35.1292	20.4881697491672	35129200
16_35136640	16	35.13664	20.5081697491672	35136640
16_35144081	16	35.144081	20.5281697491672	35144081
16_35161444	16	35.161444	20.5481697491672	35161444
16_35163442	16	35.163442	20.5681697491672	35163442
16_35165440	16	35.16544	20.5881697491672	35165440
16_35167437	16	35.167437	20.6081697491672	35167437
16_35169435	16	35.169435	20.6281697491672	35169435
16_35171433	16	35.171433	20.6481697491672	35171433
16_35173431	16	35.173431	20.6681697491672	35173431
16_35175429	16	35.175429	20.6881697491672	35175429
16_35177427	16	35.177427	20.7081697491672	35177427
16_35214412	16	35.214412	20.7281697491672	35214412
16_35360402	16	35.360402	20.7481697491672	35360402
16_35360662	16	35.360662	20.7681697491672	35360662
16_35360922	16	35.360922	20.7881697491672	35360922
16_35363096	16	35.363096	20.8081697491672	35363096
16_35368651	16	35.368651	20.8281697491672	35368651
16_35374205	16	35.374205	20.8481697491672	35374205
16_35445992	16	35.445992	20.8681697491672	35445992
16_35623634	16	35.623634	20.8881697491672	35623634
16_35700015	16	35.700015	20.9081697491672	35700015
16_35700694	16	35.700694	20.9281697491672	35700694
16_35701372	16	35.701372	20.9481697491672	35701372
16_35702050	16	35.70205	20.9681697491672	35702050
16_35702729	16	35.702729	20.9881697491672	35702729
16_35703407	16	35.703407	21.0081697491672	35703407
16_35749522	16	35.749522	21.0281697491672	35749522
16_35757785	16	35.757785	21.0481697491672	35757785
16_35766047	16	35.766047	21.0681697491672	35766047
16_35793887	16	35.793887	21.0881697491672	35793887
16_35971529	16	35.971529	21.1081697491672	35971529
16_36103248	16	36.103248	21.1281697491672	36103248
16_36113358	16	36.113358	21.1481697491672	36113358
16_36123468	16	36.123468	21.1681697491672	36123468
16_36146708	16	36.146708	21.1881697491672	36146708
16_36324350	16	36.32435	21.2081697491672	36324350
16_36481875	16	36.481875	21.2281697491672	36481875
16_36507353	16	36.507353	21.2481697491672	36507353
16_36532638	16	36.532638	21.2681697491672	36532638
16_36557923	16	36.557923	21.2881697491672	36557923
16_36582278	16	36.582278	21.3081697491672	36582278
16_36588431	16	36.588431	21.3281697491672	36588431
16_36594583	16	36.594583	21.3481697491672	36594583
16_36600736	16	36.600736	21.3681697491672	36600736
16_36606889	16	36.606889	21.3881697491672	36606889
16_36617140	16	36.61714	21.4081697491672	36617140
16_36630983	16	36.630983	21.4281697491672	36630983
16_36637447	16	36.637447	21.4481697491672	36637447
16_36643910	16	36.64391	21.4681697491672	36643910
16_36650374	16	36.650374	21.4881697491672	36650374
16_36656838	16	36.656838	21.5081697491672	36656838
16_36663182	16	36.663182	21.5281697491672	36663182
16_36668114	16	36.668114	21.5481697491672	36668114
16_36673046	16	36.673046	21.5681697491672	36673046
16_36677979	16	36.677979	21.5881697491672	36677979
16_36682911	16	36.682911	21.6081697491672	36682911
16_36692013	16	36.692013	21.6281697491672	36692013
16_36705808	16	36.705808	21.6481697491672	36705808
16_36719157	16	36.719157	21.6681697491672	36719157
16_36762044	16	36.762044	21.6881697491672	36762044
16_36803704	16	36.803704	21.7081697491672	36803704
16_36845363	16	36.845363	21.7281697491672	36845363
16_36887023	16	36.887023	21.7481697491672	36887023
16_36928683	16	36.928683	21.7681697491672	36928683
16_36981923	16	36.981923	21.7881697491672	36981923
16_37039375	16	37.039375	21.8081697491672	37039375
16_37096828	16	37.096828	21.8281697491672	37096828
16_37154280	16	37.15428	21.8481697491672	37154280
16_37211733	16	37.211733	21.8681697491672	37211733
16_37269185	16	37.269185	21.8881697491672	37269185
16_37329612	16	37.329612	21.9081697491672	37329612
16_37395167	16	37.395167	21.9281697491672	37395167
16_37559187	16	37.559187	21.9481697491672	37559187
16_37697579	16	37.697579	21.9681697491672	37697579
16_37791376	16	37.791376	21.9881697491672	37791376
16_37901930	16	37.90193	22.0081697491672	37901930
16_37949105	16	37.949105	22.0281697491672	37949105
16_37960157	16	37.960157	22.0481697491672	37960157
16_37971209	16	37.971209	22.0681697491672	37971209
16_38018814	16	38.018814	22.0881697491672	38018814
16_38137342	16	38.137342	22.1081697491672	38137342
16_38212811	16	38.212811	22.1281697491672	38212811
16_38244468	16	38.244468	22.1481697491672	38244468
16_38263488	16	38.263488	22.1681697491672	38263488
16_38274198	16	38.274198	22.1881697491672	38274198
16_38284908	16	38.284908	22.2081697491672	38284908
16_38295619	16	38.295619	22.2281697491672	38295619
16_38306329	16	38.306329	22.2481697491672	38306329
16_38317039	16	38.317039	22.2681697491672	38317039
16_38328842	16	38.328842	22.2881697491672	38328842
16_38367472	16	38.367472	22.3081697491672	38367472
16_38385857	16	38.385857	22.3281697491672	38385857
16_38391015	16	38.391015	22.3481697491672	38391015
16_38395962	16	38.395962	22.3681697491672	38395962
16_38398038	16	38.398038	22.3881697491672	38398038
16_38400115	16	38.400115	22.4081697491672	38400115
16_38402191	16	38.402191	22.4281697491672	38402191
16_38404267	16	38.404267	22.4481697491672	38404267
16_38406344	16	38.406344	22.4681697491672	38406344
16_38408420	16	38.40842	22.4881697491672	38408420
16_38410496	16	38.410496	22.5081697491672	38410496
16_38412573	16	38.412573	22.5281697491672	38412573
16_38414649	16	38.414649	22.5481697491672	38414649
16_38425966	16	38.425966	22.5681697491672	38425966
16_38436656	16	38.436656	22.5881697491672	38436656
16_38447345	16	38.447345	22.6081697491672	38447345
16_38665363	16	38.665363	22.6281697491672	38665363
16_38669994	16	38.669994	22.6481697491672	38669994
16_38674625	16	38.674625	22.6681697491672	38674625
16_38679256	16	38.679256	22.6881697491672	38679256
16_38895935	16	38.895935	22.7081697491672	38895935
16_38909670	16	38.90967	22.7281697491672	38909670
16_38911673	16	38.911673	22.7481697491672	38911673
16_38913676	16	38.913676	22.7681697491672	38913676
16_38924471	16	38.924471	22.7881697491672	38924471
16_38930988	16	38.930988	22.8081697491672	38930988
16_38937504	16	38.937504	22.8281697491672	38937504
16_38944020	16	38.94402	22.8481697491672	38944020
16_38973399	16	38.973399	22.8681697491672	38973399
16_39030520	16	39.03052	22.8881697491672	39030520
16_39094204	16	39.094204	22.9081697491672	39094204
16_39114877	16	39.114877	22.9281697491672	39114877
16_39117406	16	39.117406	22.9481697491672	39117406
16_39119934	16	39.119934	22.9681697491672	39119934
16_39122463	16	39.122463	22.9881697491672	39122463
16_39124991	16	39.124991	23.0081697491672	39124991
16_39127519	16	39.127519	23.0281697491672	39127519
16_39128861	16	39.128861	23.0481697491672	39128861
16_39130032	16	39.130032	23.0681697491672	39130032
16_39131204	16	39.131204	23.0881697491672	39131204
16_39132375	16	39.132375	23.1081697491672	39132375
16_39133546	16	39.133546	23.1281697491672	39133546
16_39134718	16	39.134718	23.1481697491672	39134718
16_39135889	16	39.135889	23.1681697491672	39135889
16_39137061	16	39.137061	23.1881697491672	39137061
16_39138265	16	39.138265	23.2081697491672	39138265
16_39140602	16	39.140602	23.2281697491672	39140602
16_39143536	16	39.143536	23.2481697491672	39143536
16_39146469	16	39.146469	23.2681697491672	39146469
16_39149403	16	39.149403	23.2881697491672	39149403
16_39152336	16	39.152336	23.3081697491672	39152336
16_39155270	16	39.15527	23.3281697491672	39155270
16_39160085	16	39.160085	23.3481697491672	39160085
16_39164822	16	39.164822	23.3681697491672	39164822
16_39168320	16	39.16832	23.3881697491672	39168320
16_39171818	16	39.171818	23.4081697491672	39171818
16_39175316	16	39.175316	23.4281697491672	39175316
16_39178815	16	39.178815	23.4481697491672	39178815
16_39182313	16	39.182313	23.4681697491672	39182313
16_39185811	16	39.185811	23.4881697491672	39185811
16_39189309	16	39.189309	23.5081697491672	39189309
16_39192808	16	39.192808	23.5281697491672	39192808
16_39197180	16	39.19718	23.5481697491672	39197180
16_39198177	16	39.198177	23.5681697491672	39198177
16_39199224	16	39.199224	23.5881697491672	39199224
16_39211860	16	39.21186	23.6081697491672	39211860
16_39275544	16	39.275544	23.6281697491672	39275544
16_39339228	16	39.339228	23.6481697491672	39339228
16_39352481	16	39.352481	23.6681697491672	39352481
16_39359770	16	39.35977	23.6881697491672	39359770
16_39367059	16	39.367059	23.7081697491672	39367059
16_39374446	16	39.374446	23.7281697491672	39374446
16_39406800	16	39.4068	23.7481697491672	39406800
16_39428706	16	39.428706	23.7681697491672	39428706
16_39429921	16	39.429921	23.7881697491672	39429921
16_39431135	16	39.431135	23.8081697491672	39431135
16_39438705	16	39.438705	23.8281697491672	39438705
16_39471059	16	39.471059	23.8481697491672	39471059
16_39503413	16	39.503413	23.8681697491672	39503413
16_39533344	16	39.533344	23.8881697491672	39533344
16_39536788	16	39.536788	23.9081697491672	39536788
16_39540232	16	39.540232	23.9281697491672	39540232
16_39543677	16	39.543677	23.9481697491672	39543677
16_39676061	16	39.676061	23.9681697491672	39676061
16_39768238	16	39.768238	23.9881697491672	39768238
16_39789715	16	39.789715	24.0081697491672	39789715
16_39810220	16	39.81022	24.0281697491672	39810220
16_39823264	16	39.823264	24.0481697491672	39823264
16_39825639	16	39.825639	24.0681697491672	39825639
16_39828014	16	39.828014	24.0881697491672	39828014
16_39830389	16	39.830389	24.1081697491672	39830389
16_39832763	16	39.832763	24.1281697491672	39832763
16_39835138	16	39.835138	24.1481697491672	39835138
16_39837513	16	39.837513	24.1681697491672	39837513
16_39849077	16	39.849077	24.1881697491672	39849077
16_39868778	16	39.868778	24.2081697491672	39868778
16_39888480	16	39.88848	24.2281697491672	39888480
16_39908181	16	39.908181	24.2481697491672	39908181
16_39927883	16	39.927883	24.2681697491672	39927883
16_39947585	16	39.947585	24.2881697491672	39947585
16_39967286	16	39.967286	24.3081697491672	39967286
16_39986988	16	39.986988	24.3281697491672	39986988
16_40184406	16	40.184406	24.3481697491672	40184406
16_40422781	16	40.422781	24.3681697491672	40422781
16_40461377	16	40.461377	24.3881697491672	40461377
16_40467059	16	40.467059	24.4081697491672	40467059
16_40472741	16	40.472741	24.4281697491672	40472741
16_40528925	16	40.528925	24.4481697491672	40528925
16_40545213	16	40.545213	24.4681697491672	40545213
16_40551789	16	40.551789	24.4881697491672	40551789
16_40558365	16	40.558365	24.5081697491672	40558365
16_40564941	16	40.564941	24.5281697491672	40564941
16_40571517	16	40.571517	24.5481697491672	40571517
16_40584241	16	40.584241	24.5681697491672	40584241
16_40601713	16	40.601713	24.5881697491672	40601713
16_40619185	16	40.619185	24.6081697491672	40619185
16_40631271	16	40.631271	24.6281697491672	40631271
16_40633670	16	40.63367	24.6481697491672	40633670
16_40636070	16	40.63607	24.6681697491672	40636070
16_40638470	16	40.63847	24.6881697491672	40638470
16_40640869	16	40.640869	24.7081697491672	40640869
16_40643269	16	40.643269	24.7281697491672	40643269
16_40645668	16	40.645668	24.7481697491672	40645668
16_40645791	16	40.645791	24.7681697491672	40645791
16_40645837	16	40.645837	24.7881697491672	40645837
16_40645883	16	40.645883	24.8081697491672	40645883
16_40646126	16	40.646126	24.8281697491672	40646126
16_40646523	16	40.646523	24.8481697491672	40646523
16_40646920	16	40.64692	24.8681697491672	40646920
16_40653160	16	40.65316	24.8881697491672	40653160
16_40660067	16	40.660067	24.9081697491672	40660067
16_40661753	16	40.661753	24.9281697491672	40661753
16_40663439	16	40.663439	24.9481697491672	40663439
16_40665126	16	40.665126	24.9681697491672	40665126
16_40666812	16	40.666812	24.9881697491672	40666812
16_40668499	16	40.668499	25.0081697491672	40668499
16_40670185	16	40.670185	25.0281697491672	40670185
16_40671871	16	40.671871	25.0481697491672	40671871
16_40673558	16	40.673558	25.0681697491672	40673558
16_40675244	16	40.675244	25.0881697491672	40675244
16_40676930	16	40.67693	25.1081697491672	40676930
16_40678617	16	40.678617	25.1281697491672	40678617
16_40682818	16	40.682818	25.1481697491672	40682818
16_40740939	16	40.740939	25.1681697491672	40740939
16_40746991	16	40.746991	25.1881697491672	40746991
16_40753043	16	40.753043	25.2081697491672	40753043
16_40841624	16	40.841624	25.2281697491672	40841624
16_40972387	16	40.972387	25.2481697491672	40972387
16_41103150	16	41.10315	25.2681697491672	41103150
16_41129514	16	41.129514	25.2881697491672	41129514
16_41149733	16	41.149733	25.3081697491672	41149733
16_41169951	16	41.169951	25.3281697491672	41169951
16_41441658	16	41.441658	25.3381697491672	41441658
16_41713365	16	41.713365	25.3481697491672	41713365
16_41716209	16	41.716209	25.3681697491672	41716209
16_41719054	16	41.719054	25.3881697491672	41719054
16_41981292	16	41.9812915	25.3981697491672	41981292
16_42243529	16	42.243529	25.4081697491672	42243529
16_42256443	16	42.256443	25.4281697491672	42256443
16_42269357	16	42.269357	25.4481697491672	42269357
16_42282745	16	42.282745	25.4681697491672	42282745
16_42288526	16	42.288526	25.4881697491672	42288526
16_42294307	16	42.294307	25.5081697491672	42294307
16_42361073	16	42.361073	25.5281697491672	42361073
16_42368735	16	42.368735	25.5481697491672	42368735
16_42376396	16	42.376396	25.5681697491672	42376396
16_42592271	16	42.592271	25.5881697491672	42592271
16_42600767	16	42.600767	25.6081697491672	42600767
16_42609263	16	42.609263	25.6281697491672	42609263
16_42745586	16	42.745586	25.6481697491672	42745586
16_42888501	16	42.888501	25.6681697491672	42888501
16_43031416	16	43.031416	25.6881697491672	43031416
16_43337800	16	43.3378	25.6981697491672	43337800
16_43644184	16	43.644184	25.7081697491672	43644184
16_43686343	16	43.686343	25.7281697491672	43686343
16_43713120	16	43.71312	25.7481697491672	43713120
16_43715274	16	43.715274	25.7681697491672	43715274
16_43717428	16	43.717428	25.7881697491672	43717428
16_43719582	16	43.719582	25.8081697491672	43719582
16_43721736	16	43.721736	25.8281697491672	43721736
16_43723890	16	43.72389	25.8481697491672	43723890
16_43726044	16	43.726044	25.8681697491672	43726044
16_43728197	16	43.728197	25.8881697491672	43728197
16_43737078	16	43.737078	25.9081697491672	43737078
16_43747595	16	43.747595	25.9281697491672	43747595
16_43812906	16	43.812906	25.9481697491672	43812906
16_43858802	16	43.858802	25.9681697491672	43858802
16_43899388	16	43.899388	25.9881697491672	43899388
16_43936894	16	43.936894	26.0081697491672	43936894
16_44127371	16	44.127371	26.0281697491672	44127371
16_44332550	16	44.33255	26.0481697491672	44332550
16_44595346	16	44.595346	26.0681697491672	44595346
16_44661773	16	44.661773	26.0881697491672	44661773
16_44674629	16	44.674629	26.1081697491672	44674629
16_44687485	16	44.687485	26.1281697491672	44687485
16_44700341	16	44.700341	26.1481697491672	44700341
16_44713197	16	44.713197	26.1681697491672	44713197
16_44726053	16	44.726053	26.1881697491672	44726053
